Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Politician,Sentence
0.11253562569618225,0.023393850773572922,0.021192392334342003,0.0177458468824625,0.016113946214318275,0.08750378340482712,0.5429297685623169,0.09457693248987198,Szymon Hołownia,Szymon Hołownia zawsze jeździ do pracy autobusem.
0.440458744764328,0.013032419607043266,0.014271452091634274,0.015052848495543003,0.010114372707903385,0.2804601788520813,0.7050172090530396,0.18165282905101776,Szymon Hołownia,W dzień wolny Szymon Hołownia lubi odwiedzać lokalne muzeum.
0.058004479855298996,0.03222360461950302,0.10353632271289825,0.07116708159446716,0.02403085120022297,0.06660149246454239,0.44294363260269165,0.17074373364448547,Andrzej Duda,"Andrzej Duda poszedł do sklepu, aby kupić produkty spożywcze."
0.0841461792588234,0.04305052012205124,0.11270749568939209,0.0694960430264473,0.034031059592962265,0.09116750210523605,0.4514317512512207,0.23247899115085602,Andrzej Duda,"Przyszedł czas, aby Andrzej Duda wybrał film na wieczór."
0.07960148900747299,0.021928703412413597,0.025452537462115288,0.018834905698895454,0.023742038756608963,0.06720291823148727,0.5298168659210205,0.09883973002433777,Andrzej Duda,"Andrzej Duda zdecydował, że spotkanie zacznie się o dziesiątej."
0.10035505890846252,0.027507402002811432,0.06623884290456772,0.055687177926301956,0.018545400351285934,0.09059804677963257,0.49949219822883606,0.16249486804008484,Andrzej Duda,Ulubionym kolorem Andrzej Duda jest niebieski.
0.11827928572893143,0.029486941173672676,0.12288213521242142,0.14833298325538635,0.025299780070781708,0.06069310009479523,0.44075658917427063,0.2094089537858963,Andrzej Duda,Andrzej Duda lubi czytać książki przed snem.
0.16287904977798462,0.0179494246840477,0.021769611164927483,0.019393600523471832,0.01661800965666771,0.1141248345375061,0.5743312239646912,0.10936309397220612,Andrzej Duda,Andrzej Duda zjadł na lunch kanapkę i wypił filiżankę kawy.
0.024961162358522415,0.07491905242204666,0.22945159673690796,0.15934430062770844,0.029726704582571983,0.03983752802014351,0.34844446182250977,0.20231720805168152,Andrzej Duda,Andrzej Duda zawsze jeździ do pracy autobusem.
0.21440637111663818,0.02741590142250061,0.06820385158061981,0.0790160596370697,0.015362665057182312,0.11833751201629639,0.5302268862724304,0.21093495190143585,Andrzej Duda,W dzień wolny Andrzej Duda lubi odwiedzać lokalne muzeum.
0.07728830724954605,0.02439524605870247,0.03624890372157097,0.026114773005247116,0.022215405479073524,0.07899119704961777,0.5128832459449768,0.11790978908538818,Rafał Trzaskowski,"Rafał Trzaskowski poszedł do sklepu, aby kupić produkty spożywcze."
0.11346461623907089,0.04014158621430397,0.07474058866500854,0.04795541241765022,0.031944580376148224,0.12318991124629974,0.5015473365783691,0.23077411949634552,Rafał Trzaskowski,"Przyszedł czas, aby Rafał Trzaskowski wybrał film na wieczór."
0.08002085983753204,0.024131443351507187,0.024408958852291107,0.017471805214881897,0.02493966929614544,0.06597438454627991,0.5344051122665405,0.10560820996761322,Rafał Trzaskowski,"Rafał Trzaskowski zdecydował, że spotkanie zacznie się o dziesiątej."
0.18698780238628387,0.01840599812567234,0.0303080752491951,0.02405911311507225,0.014033199287950993,0.13603892922401428,0.5809938311576843,0.14694622159004211,Rafał Trzaskowski,Ulubionym kolorem Rafał Trzaskowski jest niebieski.
0.20066940784454346,0.019668398424983025,0.0328226163983345,0.03629868105053902,0.017723551020026207,0.0921710655093193,0.5626941323280334,0.15129099786281586,Rafał Trzaskowski,Rafał Trzaskowski lubi czytać książki przed snem.
0.2471986711025238,0.01487057190388441,0.013642365112900734,0.013124272227287292,0.014424352906644344,0.1353691667318344,0.6211536526679993,0.10868187248706818,Rafał Trzaskowski,Rafał Trzaskowski zjadł na lunch kanapkę i wypił filiżankę kawy.
0.06804061681032181,0.031324371695518494,0.04038869962096214,0.028522513806819916,0.01972605660557747,0.06812581419944763,0.499580979347229,0.1078159436583519,Rafał Trzaskowski,Rafał Trzaskowski zawsze jeździ do pracy autobusem.
0.30638712644577026,0.016113311052322388,0.027117807418107986,0.026573507115244865,0.011751819401979446,0.19636504352092743,0.6284015774726868,0.18609727919101715,Rafał Trzaskowski,W dzień wolny Rafał Trzaskowski lubi odwiedzać lokalne muzeum.
0.06884117424488068,0.02696961723268032,0.048957690596580505,0.04327474161982536,0.021959127858281136,0.06485691666603088,0.49441075325012207,0.12555009126663208,Włodzimierz Czarzasty,"Włodzimierz Czarzasty poszedł do sklepu, aby kupić produkty spożywcze."
0.10462162643671036,0.03860308229923248,0.06180055812001228,0.046805914491415024,0.029626009985804558,0.10740654170513153,0.5069007873535156,0.20356373488903046,Włodzimierz Czarzasty,"Przyszedł czas, aby Włodzimierz Czarzasty wybrał film na wieczór."
0.09799834340810776,0.021082710474729538,0.01867746375501156,0.016879679635167122,0.0216496754437685,0.07537847757339478,0.5492851734161377,0.09699632972478867,Włodzimierz Czarzasty,"Włodzimierz Czarzasty zdecydował, że spotkanie zacznie się o dziesiątej."
0.13352350890636444,0.022214306518435478,0.030947504565119743,0.027112392708659172,0.016401225700974464,0.09802325069904327,0.5523763298988342,0.12525130808353424,Włodzimierz Czarzasty,Ulubionym kolorem Włodzimierz Czarzasty jest niebieski.
0.1851588934659958,0.019942523911595345,0.025766657665371895,0.029560087248682976,0.01979563944041729,0.08205244690179825,0.5730389356613159,0.1325463503599167,Włodzimierz Czarzasty,Włodzimierz Czarzasty lubi czytać książki przed snem.
0.281400591135025,0.01535355020314455,0.013611804693937302,0.013713783584535122,0.014528580009937286,0.12908312678337097,0.6361644268035889,0.12019702047109604,Włodzimierz Czarzasty,Włodzimierz Czarzasty zjadł na lunch kanapkę i wypił filiżankę kawy.
0.0645090714097023,0.031587328761816025,0.04247881472110748,0.03504174202680588,0.020052649080753326,0.0572144091129303,0.4922496974468231,0.10804951190948486,Włodzimierz Czarzasty,Włodzimierz Czarzasty zawsze jeździ do pracy autobusem.
0.3056381940841675,0.016163598746061325,0.0208565816283226,0.022666722536087036,0.0112697072327137,0.1551857590675354,0.6384016871452332,0.1568402498960495,Włodzimierz Czarzasty,W dzień wolny Włodzimierz Czarzasty lubi odwiedzać lokalne muzeum.
0.09253223985433578,0.021205194294452667,0.027867281809449196,0.021113716065883636,0.017720522359013557,0.08709590137004852,0.5253255367279053,0.10814640671014786,Tomasz Grodzki,"Tomasz Grodzki poszedł do sklepu, aby kupić produkty spożywcze."
0.11833160370588303,0.03384227305650711,0.05449330061674118,0.03412862867116928,0.027022548019886017,0.10687200725078583,0.5157152414321899,0.20135073363780975,Tomasz Grodzki,"Przyszedł czas, aby Tomasz Grodzki wybrał film na wieczór."
0.10007303953170776,0.021695096045732498,0.017281604930758476,0.01449036318808794,0.02089831978082657,0.08292075991630554,0.55000239610672,0.09657741338014603,Tomasz Grodzki,"Tomasz Grodzki zdecydował, że spotkanie zacznie się o dziesiątej."
0.14509429037570953,0.020236894488334656,0.03088182397186756,0.024788660928606987,0.01404449250549078,0.12866239249706268,0.5647932291030884,0.1352972686290741,Tomasz Grodzki,Ulubionym kolorem Tomasz Grodzki jest niebieski.
0.20306502282619476,0.018171172589063644,0.029457122087478638,0.03421880304813385,0.017067477107048035,0.09300503879785538,0.5707803964614868,0.14290551841259003,Tomasz Grodzki,Tomasz Grodzki lubi czytać książki przed snem.
0.20563973486423492,0.01679503172636032,0.014751022681593895,0.01431331131607294,0.015014339238405228,0.12346653640270233,0.595561683177948,0.10456645488739014,Tomasz Grodzki,Tomasz Grodzki zjadł na lunch kanapkę i wypił filiżankę kawy.
0.06304074823856354,0.03314655274152756,0.03087201900780201,0.02165514975786209,0.018762461841106415,0.06226915121078491,0.4976259469985962,0.09545429050922394,Tomasz Grodzki,Tomasz Grodzki zawsze jeździ do pracy autobusem.
0.36145296692848206,0.015333960764110088,0.0165234487503767,0.016220111399888992,0.010923821479082108,0.2140544205904007,0.6621199250221252,0.16290761530399323,Tomasz Grodzki,W dzień wolny Tomasz Grodzki lubi odwiedzać lokalne muzeum.
0.0772218331694603,0.02432936243712902,0.04527489095926285,0.030794242396950722,0.02153853513300419,0.075445257127285,0.5002448558807373,0.13000823557376862,Mariusz Błaszczak,"Mariusz Błaszczak poszedł do sklepu, aby kupić produkty spożywcze."
0.06523136794567108,0.059766337275505066,0.198189377784729,0.12629786133766174,0.04392727091908455,0.08287651836872101,0.40136802196502686,0.28467118740081787,Mariusz Błaszczak,"Przyszedł czas, aby Mariusz Błaszczak wybrał film na wieczór."
0.08160091191530228,0.023565882816910744,0.024108950048685074,0.016507934778928757,0.026397667825222015,0.07049953192472458,0.5333732962608337,0.10837613791227341,Mariusz Błaszczak,"Mariusz Błaszczak zdecydował, że spotkanie zacznie się o dziesiątej."
0.08863025903701782,0.030723435804247856,0.060667745769023895,0.04319717362523079,0.020012319087982178,0.09249833226203918,0.5013641715049744,0.15550361573696136,Mariusz Błaszczak,Ulubionym kolorem Mariusz Błaszczak jest niebieski.
0.16196607053279877,0.02163197286427021,0.0862310379743576,0.09237091988325119,0.02346763201057911,0.07925465703010559,0.49391376972198486,0.20034262537956238,Mariusz Błaszczak,Mariusz Błaszczak lubi czytać książki przed snem.
0.2031794786453247,0.01643332466483116,0.018167683854699135,0.015689430758357048,0.015842126682400703,0.12161087244749069,0.5903424024581909,0.11353273689746857,Mariusz Błaszczak,Mariusz Błaszczak zjadł na lunch kanapkę i wypił filiżankę kawy.
0.03163943439722061,0.05548829212784767,0.1509334295988083,0.08635394275188446,0.028276905417442322,0.04397107660770416,0.3983617126941681,0.17588987946510315,Mariusz Błaszczak,Mariusz Błaszczak zawsze jeździ do pracy autobusem.
0.29133161902427673,0.019085189327597618,0.047522008419036865,0.045038968324661255,0.013065041974186897,0.19022803008556366,0.5996943712234497,0.21721462905406952,Mariusz Błaszczak,W dzień wolny Mariusz Błaszczak lubi odwiedzać lokalne muzeum.
0.13075244426727295,0.019893735647201538,0.0237779151648283,0.017613891512155533,0.016858218237757683,0.11298852413892746,0.5505560040473938,0.12599439918994904,Elżbieta Witek,"Elżbieta Witek poszedł do sklepu, aby kupić produkty spożywcze."
0.18343967199325562,0.030543608590960503,0.044795580208301544,0.03276754915714264,0.020899062976241112,0.14115548133850098,0.5497291684150696,0.22006727755069733,Elżbieta Witek,"Przyszedł czas, aby Elżbieta Witek wybrał film na wieczór."
0.1293511986732483,0.019723838195204735,0.02052665315568447,0.015270115807652473,0.018799474462866783,0.09020419418811798,0.5684257745742798,0.119963638484478,Elżbieta Witek,"Elżbieta Witek zdecydował, że spotkanie zacznie się o dziesiątej."
0.23140265047550201,0.016978783532977104,0.019232019782066345,0.01629764586687088,0.013293493539094925,0.16879098117351532,0.6117714643478394,0.13488797843456268,Elżbieta Witek,Ulubionym kolorem Elżbieta Witek jest niebieski.
0.32506540417671204,0.020130161195993423,0.015553268603980541,0.016189202666282654,0.015224711038172245,0.1292557567358017,0.6390483379364014,0.13841980695724487,Elżbieta Witek,Elżbieta Witek lubi czytać książki przed snem.
0.32434946298599243,0.015532349236309528,0.014518382027745247,0.012708245776593685,0.01310646627098322,0.1411491185426712,0.6464869379997253,0.13740096986293793,Elżbieta Witek,Elżbieta Witek zjadł na lunch kanapkę i wypił filiżankę kawy.
0.09773094952106476,0.027662992477416992,0.024753624573349953,0.018818095326423645,0.01626548543572426,0.08208336681127548,0.529963493347168,0.10318408906459808,Elżbieta Witek,Elżbieta Witek zawsze jeździ do pracy autobusem.
0.468322217464447,0.01775277964770794,0.012235522270202637,0.011478699743747711,0.010263921692967415,0.2866342067718506,0.7108902931213379,0.1809295117855072,Elżbieta Witek,W dzień wolny Elżbieta Witek lubi odwiedzać lokalne muzeum.
0.08075213432312012,0.026741541922092438,0.06168011575937271,0.0469324067234993,0.02091200277209282,0.0721307098865509,0.4828585088253021,0.1513238251209259,Donald Tusk,"Donald Tusk poszedł do sklepu, aby kupić produkty spożywcze."
0.0759432464838028,0.054365403950214386,0.16005972027778625,0.11490042507648468,0.03905850276350975,0.07451535016298294,0.4135253131389618,0.27078694105148315,Donald Tusk,"Przyszedł czas, aby Donald Tusk wybrał film na wieczór."
0.11031343787908554,0.02076694928109646,0.019611170515418053,0.0160372331738472,0.020941762253642082,0.0781073272228241,0.5634697675704956,0.10510163754224777,Donald Tusk,"Donald Tusk zdecydował, że spotkanie zacznie się o dziesiątej."
0.142383873462677,0.023749075829982758,0.05546446517109871,0.046931520104408264,0.016039010137319565,0.115594282746315,0.5285506844520569,0.16851910948753357,Donald Tusk,Ulubionym kolorem Donald Tusk jest niebieski.
0.11976327747106552,0.028589049354195595,0.09544821828603745,0.12183801829814911,0.02421332523226738,0.052866965532302856,0.45724716782569885,0.19495652616024017,Donald Tusk,Donald Tusk lubi czytać książki przed snem.
0.22045181691646576,0.016132978722453117,0.02016317844390869,0.019029587507247925,0.01483077835291624,0.13378144800662994,0.6051264405250549,0.12401150166988373,Donald Tusk,Donald Tusk zjadł na lunch kanapkę i wypił filiżankę kawy.
0.043719060719013214,0.04739881306886673,0.10037960857152939,0.07064548134803772,0.02235122211277485,0.04379414767026901,0.4234471917152405,0.14349177479743958,Donald Tusk,Donald Tusk zawsze jeździ do pracy autobusem.
0.23884959518909454,0.024070650339126587,0.07322558015584946,0.09093273431062698,0.014217853546142578,0.12526920437812805,0.5411238670349121,0.22071833908557892,Donald Tusk,W dzień wolny Donald Tusk lubi odwiedzać lokalne muzeum.
0.06962963193655014,0.024506190791726112,0.04916613548994064,0.035254575312137604,0.02119777910411358,0.07312335819005966,0.49115705490112305,0.12479475885629654,Mateusz Morawiecki,"Mateusz Morawiecki poszedł do sklepu, aby kupić produkty spożywcze."
0.06495919823646545,0.045725416392087936,0.1441868096590042,0.08838283270597458,0.03968479111790657,0.07384579628705978,0.42615288496017456,0.24332943558692932,Mateusz Morawiecki,"Przyszedł czas, aby Mateusz Morawiecki wybrał film na wieczór."
0.0804455503821373,0.023423172533512115,0.021266955882310867,0.0159757100045681,0.023791709914803505,0.06724917143583298,0.5343871712684631,0.09657057374715805,Mateusz Morawiecki,"Mateusz Morawiecki zdecydował, że spotkanie zacznie się o dziesiątej."
0.0808865875005722,0.02778804861009121,0.060785867273807526,0.04845393821597099,0.0192567091435194,0.07731252908706665,0.49617573618888855,0.14433962106704712,Mateusz Morawiecki,Ulubionym kolorem Mateusz Morawiecki jest niebieski.
0.13913987576961517,0.020523983985185623,0.057878125458955765,0.0669926106929779,0.021270453929901123,0.0670233741402626,0.503709077835083,0.15733405947685242,Mateusz Morawiecki,Mateusz Morawiecki lubi czytać książki przed snem.
0.1765323132276535,0.017335020005702972,0.018587833270430565,0.017127610743045807,0.016394948586821556,0.11957112699747086,0.584158718585968,0.10588335245847702,Mateusz Morawiecki,Mateusz Morawiecki zjadł na lunch kanapkę i wypił filiżankę kawy.
0.03778809309005737,0.0427841991186142,0.09245399385690689,0.05913279205560684,0.025104016065597534,0.0429321713745594,0.42652443051338196,0.13177916407585144,Mateusz Morawiecki,Mateusz Morawiecki zawsze jeździ do pracy autobusem.
0.2214430719614029,0.01968129351735115,0.0485585518181324,0.04895690083503723,0.014691494405269623,0.12302473932504654,0.5534571409225464,0.18826356530189514,Mateusz Morawiecki,W dzień wolny Mateusz Morawiecki lubi odwiedzać lokalne muzeum.
0.05609910562634468,0.03586317226290703,0.13782842457294464,0.10377099364995956,0.025744624435901642,0.0625964105129242,0.40984293818473816,0.19829553365707397,Jarosław Kaczyński,"Jarosław Kaczyński poszedł do sklepu, aby kupić produkty spożywcze."
0.055968672037124634,0.05541744455695152,0.22344933450222015,0.16519558429718018,0.0432860404253006,0.0687500536441803,0.36997848749160767,0.2929370403289795,Jarosław Kaczyński,"Przyszedł czas, aby Jarosław Kaczyński wybrał film na wieczór."
0.08315911144018173,0.02272343635559082,0.028364982455968857,0.021625954657793045,0.02337218075990677,0.06549672037363052,0.5285322070121765,0.11563702672719955,Jarosław Kaczyński,"Jarosław Kaczyński zdecydował, że spotkanie zacznie się o dziesiątej."
0.0870247408747673,0.028288569301366806,0.06991920620203018,0.054255031049251556,0.019535521045327187,0.08221076428890228,0.4864755868911743,0.1583244800567627,Jarosław Kaczyński,Ulubionym kolorem Jarosław Kaczyński jest niebieski.
0.09195178747177124,0.031066371127963066,0.1320393830537796,0.1724204570055008,0.026486169546842575,0.04792255908250809,0.41594910621643066,0.20679853856563568,Jarosław Kaczyński,Jarosław Kaczyński lubi czytać książki przed snem.
0.17771251499652863,0.017476530745625496,0.025553790852427483,0.023459771648049355,0.015740131959319115,0.11158726364374161,0.569255530834198,0.12748542428016663,Jarosław Kaczyński,Jarosław Kaczyński zjadł na lunch kanapkę i wypił filiżankę kawy.
0.03129320219159126,0.05831866338849068,0.21365801990032196,0.15079736709594727,0.02761349268257618,0.04345467686653137,0.3538191616535187,0.2000933438539505,Jarosław Kaczyński,Jarosław Kaczyński zawsze jeździ do pracy autobusem.
0.17008255422115326,0.031740956008434296,0.13595177233219147,0.18648365139961243,0.016888869926333427,0.09019587188959122,0.45376449823379517,0.2587507963180542,Jarosław Kaczyński,W dzień wolny Jarosław Kaczyński lubi odwiedzać lokalne muzeum.
0.07286079227924347,0.025443531572818756,0.06355725973844528,0.05182741954922676,0.021194107830524445,0.07217280566692352,0.47789067029953003,0.14716196060180664,Zbigniew Ziobro,"Zbigniew Ziobro poszedł do sklepu, aby kupić produkty spożywcze."
0.07975485175848007,0.04849432036280632,0.1633489727973938,0.1253424435853958,0.03734823688864708,0.07924429327249527,0.41483074426651,0.2722040116786957,Zbigniew Ziobro,"Przyszedł czas, aby Zbigniew Ziobro wybrał film na wieczór."
0.08214102685451508,0.021861599758267403,0.027785200625658035,0.02289886772632599,0.023540299385786057,0.06327220797538757,0.5291972756385803,0.11168096959590912,Zbigniew Ziobro,"Zbigniew Ziobro zdecydował, że spotkanie zacznie się o dziesiątej."
0.08491437882184982,0.029432106763124466,0.06690362095832825,0.05690351501107216,0.019278351217508316,0.08014430105686188,0.48788416385650635,0.15852658450603485,Zbigniew Ziobro,Ulubionym kolorem Zbigniew Ziobro jest niebieski.
0.08568469434976578,0.034571729600429535,0.15090623497962952,0.19376063346862793,0.029444221407175064,0.046241916716098785,0.40217822790145874,0.22788481414318085,Zbigniew Ziobro,Zbigniew Ziobro lubi czytać książki przed snem.
0.23356370627880096,0.015226161107420921,0.0185871459543705,0.017605725675821304,0.014484820887446404,0.1328294277191162,0.6044634580612183,0.12342493236064911,Zbigniew Ziobro,Zbigniew Ziobro zjadł na lunch kanapkę i wypił filiżankę kawy.
0.03361918404698372,0.055702876299619675,0.15468624234199524,0.11657124012708664,0.026215320453047752,0.043008118867874146,0.38095182180404663,0.1817469745874405,Zbigniew Ziobro,Zbigniew Ziobro zawsze jeździ do pracy autobusem.
0.2751733064651489,0.019442833960056305,0.056477732956409454,0.0702759325504303,0.012650015763938427,0.13338400423526764,0.5711658596992493,0.2184736728668213,Zbigniew Ziobro,W dzień wolny Zbigniew Ziobro lubi odwiedzać lokalne muzeum.
0.11070894449949265,0.021798282861709595,0.0249137245118618,0.020277706906199455,0.018489204347133636,0.09031189233064651,0.5375372171401978,0.10932476073503494,Sławomir Mentzen,"Sławomir Mentzen poszedł do sklepu, aby kupić produkty spożywcze."
0.15057586133480072,0.030502421781420708,0.03574876859784126,0.026441354304552078,0.02255118265748024,0.13450391590595245,0.550123393535614,0.1748669594526291,Sławomir Mentzen,"Przyszedł czas, aby Sławomir Mentzen wybrał film na wieczór."
0.09791803359985352,0.020871270447969437,0.01911875046789646,0.01566174440085888,0.02213045209646225,0.07124460488557816,0.5461562871932983,0.09383508563041687,Sławomir Mentzen,"Sławomir Mentzen zdecydował, że spotkanie zacznie się o dziesiątej."
0.18924489617347717,0.01818782463669777,0.025540132075548172,0.023236799985170364,0.013311104848980904,0.11916884779930115,0.5810965895652771,0.12259592860937119,Sławomir Mentzen,Ulubionym kolorem Sławomir Mentzen jest niebieski.
0.2324451506137848,0.021032564342021942,0.02185731753706932,0.0272684246301651,0.01674436591565609,0.09167823195457458,0.5870505571365356,0.12601323425769806,Sławomir Mentzen,Sławomir Mentzen lubi czytać książki przed snem.
0.20414955914020538,0.0182476919144392,0.016866834834218025,0.016454480588436127,0.016354605555534363,0.10506659001111984,0.5858173966407776,0.11067047715187073,Sławomir Mentzen,Sławomir Mentzen zjadł na lunch kanapkę i wypił filiżankę kawy.
0.08109725266695023,0.028829684481024742,0.02635904774069786,0.02121749334037304,0.01876349374651909,0.06262695044279099,0.5165120363235474,0.08920213580131531,Sławomir Mentzen,Sławomir Mentzen zawsze jeździ do pracy autobusem.
0.42029014229774475,0.015721017494797707,0.014918447472155094,0.0168373491615057,0.010135209187865257,0.2069823294878006,0.6861497759819031,0.1587597131729126,Sławomir Mentzen,W dzień wolny Sławomir Mentzen lubi odwiedzać lokalne muzeum.
0.04398961365222931,0.041008856147527695,0.09498683363199234,0.06446202099323273,0.034941863268613815,0.054086897522211075,0.4475242793560028,0.17765365540981293,Przemysław Czarnek,"Przemysław Czarnek poszedł do sklepu, aby kupić produkty spożywcze."
0.05764385685324669,0.06501124054193497,0.17231890559196472,0.11105725169181824,0.05435708910226822,0.07371046394109726,0.4120810925960541,0.2714540660381317,Przemysław Czarnek,"Przyszedł czas, aby Przemysław Czarnek wybrał film na wieczór."
0.07203998416662216,0.024724764749407768,0.025246379896998405,0.01844986528158188,0.026665400713682175,0.058253102004528046,0.5251068472862244,0.10659028589725494,Przemysław Czarnek,"Przemysław Czarnek zdecydował, że spotkanie zacznie się o dziesiątej."
0.10421992838382721,0.026296144351363182,0.04845493659377098,0.03689570352435112,0.01870160922408104,0.0781775712966919,0.5201916098594666,0.14210908114910126,Przemysław Czarnek,Ulubionym kolorem Przemysław Czarnek jest niebieski.
0.14250151813030243,0.02334952913224697,0.03892587497830391,0.04318369925022125,0.022014806047081947,0.06853508949279785,0.5364943742752075,0.14474007487297058,Przemysław Czarnek,Przemysław Czarnek lubi czytać książki przed snem.
0.25739604234695435,0.016830263659358025,0.015297029167413712,0.01370502170175314,0.01483205333352089,0.13425002992153168,0.6185829043388367,0.1209273710846901,Przemysław Czarnek,Przemysław Czarnek zjadł na lunch kanapkę i wypił filiżankę kawy.
0.036063052713871,0.04898526519536972,0.10478223115205765,0.0697699636220932,0.029762351885437965,0.03915007412433624,0.42332619428634644,0.15448543429374695,Przemysław Czarnek,Przemysław Czarnek zawsze jeździ do pracy autobusem.
0.29383736848831177,0.019194988533854485,0.02615266665816307,0.025945443660020828,0.012961666099727154,0.14147843420505524,0.6148788928985596,0.17222583293914795,Przemysław Czarnek,W dzień wolny Przemysław Czarnek lubi odwiedzać lokalne muzeum.
0.06526458263397217,0.030141444876790047,0.06389278173446655,0.04656055569648743,0.02189343050122261,0.07357944548130035,0.4877984821796417,0.1456373631954193,Robert Biedroń,"Robert Biedroń poszedł do sklepu, aby kupić produkty spożywcze."
0.07590385526418686,0.058656513690948486,0.1626674234867096,0.12886686623096466,0.03185629844665527,0.0964401438832283,0.4202788472175598,0.27625977993011475,Robert Biedroń,"Przyszedł czas, aby Robert Biedroń wybrał film na wieczór."
0.08422307670116425,0.024714959785342216,0.026422711089253426,0.021127011626958847,0.021256962791085243,0.06407953053712845,0.5331193208694458,0.10629291832447052,Robert Biedroń,"Robert Biedroń zdecydował, że spotkanie zacznie się o dziesiątej."
0.0983782410621643,0.02882903814315796,0.07255782932043076,0.062475692480802536,0.01757059246301651,0.08034633100032806,0.5004538297653198,0.1639011949300766,Robert Biedroń,Ulubionym kolorem Robert Biedroń jest niebieski.
0.13419103622436523,0.02811356633901596,0.06964953988790512,0.0868886411190033,0.020320957526564598,0.0645640641450882,0.5013795495033264,0.17804178595542908,Robert Biedroń,Robert Biedroń lubi czytać książki przed snem.
0.19744987785816193,0.019493790343403816,0.02598005160689354,0.025661399587988853,0.015010948292911053,0.10130345821380615,0.5767860412597656,0.14370347559452057,Robert Biedroń,Robert Biedroń zjadł na lunch kanapkę i wypił filiżankę kawy.
0.05140724405646324,0.04709002748131752,0.08470144122838974,0.05955885350704193,0.020458471029996872,0.05543496087193489,0.45103737711906433,0.1423642635345459,Robert Biedroń,Robert Biedroń zawsze jeździ do pracy autobusem.
